G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_547.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_547.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_547.jpg,-0.15,1,0,6.624336
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_617.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_617.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_617.jpg,-0.3,1,0,7.29431
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_687.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_687.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_687.jpg,0,1,0,8.194704
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_757.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_757.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_757.jpg,0,1,0,8.870623
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_826.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_826.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_826.jpg,0,1,0,9.766176
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_895.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_895.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_895.jpg,0,1,0,10.43326
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_36_965.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_36_965.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_36_965.jpg,0,1,0,11.31655
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_032.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_032.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_032.jpg,0,1,0,12.10445
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_101.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_101.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_101.jpg,-0.1,1,0,12.60873
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_170.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_170.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_170.jpg,-0.3,1,0,13.41098
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_239.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_239.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_239.jpg,0,1,0,14.19233
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_308.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_308.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_308.jpg,0,1,0,14.96918
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_377.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_377.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_377.jpg,0,1,0,15.58073
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_446.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_446.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_446.jpg,0,1,0,16.40021
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_514.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_514.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_514.jpg,0,1,0,17.07172
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_583.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_583.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_583.jpg,0,1,0,17.89756
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_652.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_652.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_652.jpg,-0.05,1,0,18.5051
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_721.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_721.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_721.jpg,-0.2,1,0,19.11063
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_790.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_790.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_790.jpg,0,1,0,19.91192
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_860.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_860.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_860.jpg,0,1,0,20.51225
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_929.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_929.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_929.jpg,0,1,0,21.31585
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_37_999.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_37_999.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_37_999.jpg,0,1,0,21.92207
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_069.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_069.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_069.jpg,0,1,0,22.71222
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_137.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_137.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_137.jpg,0,1,0,23.29807
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_206.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_206.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_206.jpg,0,1,0,24.07884
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_277.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_277.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_277.jpg,0,1,0,24.66034
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_346.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_346.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_346.jpg,0,1,0,25.41895
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_414.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_414.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_414.jpg,0,1,0,25.99216
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_481.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_481.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_481.jpg,0,1,0,26.5611
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_551.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_551.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_551.jpg,0,1,0,27.31482
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_618.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_618.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_618.jpg,0,1,0,27.87607
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_686.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_686.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_686.jpg,0,1,0,28.61916
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_755.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_755.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_755.jpg,0,1,0,29.1726
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_825.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_825.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_825.jpg,0,1,0,29.90519
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_892.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_892.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_892.jpg,0,1,0,30.19112
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_38_962.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_38_962.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_38_962.jpg,0,1,0,30.19031
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_032.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_032.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_032.jpg,0,1,0,30.19027
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_103.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_103.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_103.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_172.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_172.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_172.jpg,0,1,0,30.19027
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_241.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_241.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_241.jpg,0,1,0,30.19032
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_310.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_310.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_310.jpg,0,1,0,30.19033
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_379.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_379.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_379.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_449.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_449.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_449.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_517.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_517.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_517.jpg,0,1,0,30.19031
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_587.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_587.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_587.jpg,-0.15,1,0,30.18422
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_655.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_655.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_655.jpg,0,1,0,30.18591
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_725.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_725.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_725.jpg,0,1,0,30.18999
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_793.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_793.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_793.jpg,0,1,0,30.19024
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_861.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_861.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_861.jpg,0,1,0,30.19036
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_929.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_929.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_929.jpg,0,1,0,30.19026
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_39_998.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_39_998.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_39_998.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_066.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_066.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_066.jpg,-0.05,1,0,30.19002
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_134.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_134.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_134.jpg,-0.2,1,0,30.17993
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_202.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_202.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_202.jpg,-0.4,1,0,30.15763
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_270.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_270.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_270.jpg,0,1,0,30.18745
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_337.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_337.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_337.jpg,0,1,0,30.18966
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_404.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_404.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_404.jpg,0,1,0,30.19019
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_471.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_471.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_471.jpg,0,1,0,30.19027
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_540.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_540.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_540.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_608.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_608.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_608.jpg,0,1,0,30.19032
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_675.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_675.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_675.jpg,-0.05,1,0,30.18977
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_743.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_743.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_743.jpg,-0.25,1,0,30.17498
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_810.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_810.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_810.jpg,0,1,0,30.18938
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_877.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_877.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_877.jpg,0,1,0,30.19018
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_40_944.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_40_944.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_40_944.jpg,0,1,0,30.19028
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_013.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_013.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_013.jpg,0,1,0,30.19028
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_081.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_081.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_081.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_149.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_149.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_149.jpg,0,1,0,30.19028
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_216.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_216.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_216.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_284.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_284.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_284.jpg,0,1,0,30.19034
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_353.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_353.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_353.jpg,0,1,0,30.19034
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_421.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_421.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_421.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_489.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_489.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_489.jpg,0,1,0,30.19026
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_557.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_557.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_557.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_626.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_626.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_626.jpg,0,1,0,30.19029
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_695.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_695.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_695.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_763.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_763.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_763.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_832.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_832.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_832.jpg,0,1,0,30.19033
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_903.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_903.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_903.jpg,0,1,0,30.1903
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_41_973.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_41_973.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_41_973.jpg,0,1,0,30.19028
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_42_043.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_42_043.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_42_043.jpg,0,1,0,30.19028
G:\Self-Driving Car\data\IMG\center_2018_11_25_20_21_42_113.jpg,G:\Self-Driving Car\data\IMG\left_2018_11_25_20_21_42_113.jpg,G:\Self-Driving Car\data\IMG\right_2018_11_25_20_21_42_113.jpg,0,1,0,30.19032
